// Quest Database
//
// Structure of Database :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
//
12043,0,0,0,0,0,0,0,"Pass to the Slums"
12044,0,0,0,0,0,0,0,"Soothing a crying child 1"
12045,0,0,0,0,0,0,0,"Soothing a crying child 2"
12046,0,0,0,0,0,0,0,"Soothing a crying child 3"
12047,0,0,0,0,0,0,0,"Soothing a crying child 4"
12048,0,0,0,0,0,0,0,"Soothing a crying child 5"
12049,0,0,0,0,0,0,0,"Job Quest 1 - Rogue"
12050,0,0,0,0,0,0,0,"Job Quest 2 - Rogue"
12051,0,0,0,0,0,0,0,"Job Quest 3 - Rogue"
12052,0,0,0,0,0,0,0,"Job Quest 4 - Rogue"
12053,0,0,0,0,0,0,0,"Job Quest 5 - Rogue"
12054,0,0,0,0,0,0,0,"Job Quest 6 - Rogue"
12055,0,0,0,0,0,0,0,"Job Quest - Assassin"
12056,0,0,0,0,0,0,0,"Job Quest - Assassin"
12057,0,0,0,0,0,0,0,"Pass to the Lab"
12058,0,0,0,0,0,0,0,"Admission Restricted to the 102 Tower"
12059,9600,0,0,0,0,0,0,"Orc's Memory Time Limit"
12060,86400,0,0,0,0,0,0,"Today's Fishing Closed"
12061,0,0,0,0,0,0,0,"Concentration"
12062,86400,0,0,0,0,0,0,"Today's Mining Closed"
12070,0,0,0,0,0,0,0,"Limited time for enter"
//
16000,0,0,0,0,0,0,0,"Metz Brayde's Notice"
16001,0,0,0,0,0,0,0,"First examination"
16002,0,0,0,0,0,0,0,"Fetching Items for Arian -1"
16003,0,0,0,0,0,0,0,"Fetching Items for Arian -2"
16004,0,0,0,0,0,0,0,"Fetching Items for Arian -3"
16005,0,0,0,0,0,0,0,"Fetching Items for Arian -4"
16006,0,0,0,0,0,0,0,"Fetching Items for Arian -5"
16007,0,0,0,0,0,0,0,"Fetching Items for Arian -6"
16008,0,0,0,0,0,0,0,"Quiz time!"
16009,0,0,0,0,0,0,0,"Quiz time!"
16010,0,0,0,0,0,0,0,"Daewoon's Test"
16011,0,0,0,0,0,0,0,"Sir Jore's Test"
16012,0,0,0,0,0,0,0,"Sir Jore's Materials"
16013,0,0,0,0,0,0,0,"The Stone of Sage"
16014,0,0,0,0,0,0,0,"The Stone of Sage"
16015,0,0,0,0,0,0,0,"Lady Jesqurienne"
16016,0,0,0,0,0,0,0,"Jesquerinne's Quiz Challenge"
16017,0,0,0,0,0,0,0,"Failed Quiz Challenge"
16018,0,0,0,0,0,0,0,"Quiz Challenge Triumph"
16019,0,0,0,0,0,0,0,"Search for Dearles"
16020,0,0,0,0,0,0,0,"Dearles' Test"
16021,0,0,0,0,0,0,0,"Test of Appreciation"
16022,0,0,0,0,0,0,0,"Dearles' Test Part Two"
16023,0,0,0,0,0,0,0,"Rhythm Test Passed"
16024,0,0,0,0,0,0,0,"Find Bakerlan"
16025,0,0,0,0,0,0,0,"Bakerlan's delivery"
16026,0,0,0,0,0,0,0,"Mahatra's delivery"
16027,0,0,0,0,0,0,0,"Bakerlan's Receipt"
16028,0,0,0,0,0,0,0,"Find Seylin"
16029,0,0,0,0,0,0,0,"Vigorgra Medicine"
16030,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16031,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16032,0,0,0,0,0,0,0,"Seylin's Request"
16033,0,0,0,0,0,0,0,"Back to Seylin"
16034,0,0,0,0,0,0,0,"Back to Mahatra"
16035,0,0,0,0,0,0,0,"Report to Bakerlan"
16036,0,0,0,0,0,0,0,"The last Crumb"
16037,0,0,0,0,0,0,0,"Finding Engel Howard"
16038,0,0,0,0,0,0,0,"Liana's Letter"
16039,0,0,0,0,0,0,0,"Combining the Starlight"
16040,0,0,0,0,0,0,0,"Letter to Engel's Family"
16041,0,0,0,0,0,0,0,"Talk to Liana"
16042,0,0,0,0,0,0,0,"Sobbing Starlight Progress"
16043,0,0,0,0,0,0,0,"Restored Sobbing Starlight"
16044,0,0,0,0,0,0,0,"Combining the Starlight"
16045,0,0,0,0,0,0,0,"Starlight message"
16046,0,0,0,0,0,0,0,"The man in Umbala"
16047,0,0,0,0,0,0,0,"Into the Tree"
16048,0,0,0,0,0,0,0,"Ancient Papers"
16049,0,0,0,0,0,0,0,"Record of Ancient Language"
16050,0,0,0,0,0,0,0,"The Fastidious Old Man"
16051,0,0,0,0,0,0,0,"Blurry Vision"
16052,0,0,0,0,0,0,0,"Translating the Document"
16053,0,0,0,0,0,0,0,"Translated Ancient Language"
16054,0,0,0,0,0,0,0,"Where the rejected live"
16055,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16056,0,0,0,0,0,0,0,"Removed Curse"
16057,0,0,0,0,0,0,0,"Meeting the witch"
16058,0,0,0,0,0,0,0,"Wing Of Crow"
16059,0,0,0,0,0,0,0,"Wing Of Crow"
16060,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16061,0,0,0,0,0,0,0,"Bard in Niflheim"
16062,0,0,0,0,0,0,0,"Gen of Niflheim"
16063,0,0,0,0,0,0,0,"The Witch's Aid"
16064,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16065,0,0,0,0,0,0,0,"The Queen's Symbol"
16066,0,0,0,0,0,0,0,"Knowledge of the Symbol"
16067,0,0,0,0,0,0,0,"Knowledge of Asgard"
16068,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16069,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16070,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16071,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16072,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16073,0,0,0,0,0,0,0,"Agrboda's Soul"
16074,0,0,0,0,0,0,0,"Symbol of the Nine Realms"
16075,0,0,0,0,0,0,0,"Serin's Ambitions"
16076,0,0,0,0,0,0,0,"Witch's Tonic"
16077,0,0,0,0,0,0,0,"Serin's Release"
16078,0,0,0,0,0,0,0,"Visit with Lady Hell"
16079,0,0,0,0,0,0,0,"The Sign"
16080,0,0,0,0,0,0,0,"Dark Lord's return"
16081,0,0,0,0,0,0,0,"Serin's Ambitions"
16082,0,0,0,0,0,0,0,"Dark Lord's return"
16083,0,0,0,0,0,0,0,"Serin's Realization"
16084,0,0,0,0,0,0,0,"The Sign"
16085,0,0,0,0,0,0,0,"The Sign"
16086,0,0,0,0,0,0,0,"The Sign"
16087,0,0,0,0,0,0,0,"The Sign"
16101,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16102,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16103,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16104,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16105,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16106,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16107,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16108,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16109,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16110,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16111,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16112,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16113,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16114,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16115,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16116,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16117,0,0,0,0,0,0,0,"Mysterious World Map"
16118,0,0,0,0,0,0,0,"Hidden poem"
16119,0,0,0,0,0,0,0,"Snake swords"
16120,0,0,0,0,0,0,0,"A dream?"
16121,0,0,0,0,0,0,0,"Secret Code?"
16122,0,0,0,0,0,0,0,"Old Copper Key"
16123,0,0,0,0,0,0,0,"Green Keycard"
16124,0,0,0,0,0,0,0,"Steel Box"
16125,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16126,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16127,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16128,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16129,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16130,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16131,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16132,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16133,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16134,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16135,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16136,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16137,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16138,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16139,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16140,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16141,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16142,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16143,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16144,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16145,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16146,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16200,0,0,0,0,0,0,0,"Limberg's Request"
16201,0,0,0,0,0,0,0,"TPS Report"
16202,0,0,0,0,0,0,0,"TPS Report"
16203,0,0,0,0,0,0,0,"TPS Report"
16204,0,0,0,0,0,0,0,"Crack in the Wall"
16205,0,0,0,0,0,0,0,"The Empty Lava Tube"
17000,0,0,0,0,0,0,0,"Meet with Father Bamph"
17001,0,0,0,0,0,0,0,"Meet with Larjes"
17002,0,0,0,0,0,0,0,"Report to Father Bamph"
17003,0,0,0,0,0,0,0,"Travel to Rachel"
17004,0,0,0,0,0,0,0,"Travel to Veins"
17005,0,0,0,0,0,0,0,"Frustrated Magistrate"
17006,0,0,0,0,0,0,0,"Interrogated Smugglers"
17007,0,0,0,0,0,0,0,"Written Orders"
17008,0,0,0,0,0,0,0,"Investigating"
17009,0,0,0,0,0,0,0,"More Investigating"
17010,0,0,0,0,0,0,0,"Further Investigations"
17011,0,0,0,0,0,0,0,"Kurdi's Father"
17012,0,0,0,0,0,0,0,"Karyn's Boat"
17013,0,0,0,0,0,0,0,"To the Island"
17014,0,0,0,0,0,0,0,"Investigating the Island"
17015,0,0,0,0,0,0,0,"The Research Note"
17016,0,0,0,0,0,0,0,"Regicide"
17017,0,0,0,0,0,0,0,"Reporting the King's Death"
//
18001,0,0,0,0,0,0,0,"Delivery for Rooney"
18002,0,0,0,0,0,0,0,"Delivery for Rooney"
18003,0,0,0,0,0,0,0,"Delivery for Rooney"
18004,0,0,0,0,0,0,0,"Lasda's Request"
18005,0,0,0,0,0,0,0,"Jesse's Request"
18006,0,0,0,0,0,0,0,"Sir Krieg's Approval"
18007,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18008,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18009,0,0,0,0,0,0,0,"Into the prison"
18010,0,0,0,0,0,0,0,"Jail Break"
18011,0,0,0,0,0,0,0,"Bodyguard work"
18012,0,0,0,0,0,0,0,"Bodyguard work"
18013,0,0,0,0,0,0,0,"Bodyguard work"
18014,0,0,0,0,0,0,0,"Bodyguard work"
18015,0,0,0,0,0,0,0,"Bodyguard work"
18016,0,0,0,0,0,0,0,"Bodyguard work"
18017,0,0,0,0,0,0,0,"Jail Break"
18018,0,0,0,0,0,0,0,"Jail Break"
18019,0,0,0,0,0,0,0,"Vitre's Songs"
18020,0,0,0,0,0,0,0,"Vitre's Songs"
18021,0,0,0,0,0,0,0,"Vitre's Songs"
18022,0,0,0,0,0,0,0,"Vitre's Songs"
18023,0,0,0,0,0,0,0,"Vitre the Spy"
18030,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18031,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18032,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18033,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18034,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18035,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18036,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18037,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18038,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18039,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18040,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18041,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18042,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18043,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18044,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18045,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18046,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18047,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18048,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18049,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18050,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18051,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18052,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18060,0,0,0,0,0,0,0,"Missing boy Mikhail"
18061,0,0,0,0,0,0,0,"Mikhail's Whereabouts"
18062,0,0,0,0,0,0,0,"Missing boy Mikhail"
18063,0,0,0,0,0,0,0,"The isolated swamp"
18064,0,0,0,0,0,0,0,"Back to the Village"
18065,0,0,0,0,0,0,0,"High-strength Adhesive"
18066,0,0,0,0,0,0,0,"Back to the swamp"
18067,0,0,0,0,0,0,0,"Make the paste"
18068,0,0,0,0,0,0,0,"Fixing the Matrushka"
18069,0,0,0,0,0,0,0,"Report to Gallina"
18070,0,0,0,0,0,0,0,"Banishing Winter"
18071,0,0,0,0,0,0,0,"Making the magic dust"
18072,0,0,0,0,0,0,0,"Making the magic dust"
18073,0,0,0,0,0,0,0,"The Dragon's Lair"
18074,0,0,0,0,0,0,0,"The Magic Gourd Bottle"
18075,0,0,0,0,0,0,0,"Containing People's Speech"
18076,0,0,0,0,0,0,0,"Containing People's Speech"
18077,0,0,0,0,0,0,0,"Csar's Request"
18078,0,0,0,0,0,0,0,"Baba Yaga's Secret Medicine"
18079,0,0,0,0,0,0,0,"Winter is Banished"
18100,0,0,0,0,0,0,0,"Legends from Moscovia"
18101,0,0,0,0,0,0,0,"The Moving Island"
18102,0,0,0,0,0,0,0,"In Search of The Moving Island"
18103,0,0,0,0,0,0,0,"In Search of The Moving Island"
18104,0,0,0,0,0,0,0,"Mr. Ibanoff's New Friend"
18105,0,0,0,0,0,0,0,"Repairing Charabel"
18106,0,0,0,0,0,0,0,"As the Tide Turns"
18107,0,0,0,0,0,0,0,"Departing"
18108,0,0,0,0,0,0,0,"The Moving Island?"
18109,0,0,0,0,0,0,0,"The Moving Island???"
18110,0,0,0,0,0,0,0,"The Aged Stranger"
18111,0,0,0,0,0,0,0,"Whale Island!"
18112,0,0,0,0,0,0,0,"A Story for the Csar"
18113,0,0,0,0,0,0,0,"Evidence for the Csar"
18114,0,0,0,0,0,0,0,"Before Sunset"
18115,0,0,0,0,0,0,0,"Departing"
18116,0,0,0,0,0,0,0,"Whale Island!"
18117,0,0,0,0,0,0,0,"Materials for Evidence"
18118,0,0,0,0,0,0,0,"Mysterious Musical Instrument"
18119,0,0,0,0,0,0,0,"Gusli"
18120,0,0,0,0,0,0,0,"Gusli"
18121,0,0,0,0,0,0,0,"Shafka"
19101,0,0,0,0,0,0,0,"The Eye of Hellion"
19102,0,0,0,0,0,0,0,"The Eye of Hellion"
19103,0,0,0,0,0,0,0,"The Eye of Hellion"
19104,0,0,0,0,0,0,0,"The Eye of Hellion"
19105,0,0,0,0,0,0,0,"The Eye of Hellion"
19106,0,0,0,0,0,0,0,"The Eye of Hellion"
19107,0,0,0,0,0,0,0,"The Eye of Hellion"
19108,0,0,0,0,0,0,0,"The Eye of Hellion"
19109,0,0,0,0,0,0,0,"The Eye of Hellion"
19110,0,0,0,0,0,0,0,"The Eye of Hellion"
19111,0,0,0,0,0,0,0,"The Eye of Hellion"
19112,0,0,0,0,0,0,0,"The Eye of Hellion"
19113,0,0,0,0,0,0,0,"The Eye of Hellion"
19114,0,0,0,0,0,0,0,"The Eye of Hellion"
19115,0,0,0,0,0,0,0,"The Eye of Hellion"
19116,0,0,0,0,0,0,0,"The Eye of Hellion"
19117,0,0,0,0,0,0,0,"The Eye of Hellion"
19118,0,0,0,0,0,0,0,"The Eye of Hellion"
19119,0,0,0,0,0,0,0,"The Eye of Hellion"
19120,0,0,0,0,0,0,0,"The Eye of Hellion"
19121,0,0,0,0,0,0,0,"The Eye of Hellion"
19122,0,0,0,0,0,0,0,"The Eye of Hellion"
19123,0,0,0,0,0,0,0,"The Eye of Hellion"
19124,0,0,0,0,0,0,0,"The Eye of Hellion"
19125,0,0,0,0,0,0,0,"The Eye of Hellion"
19126,0,0,0,0,0,0,0,"The Eye of Hellion"
19127,0,0,0,0,0,0,0,"The Eye of Hellion"
19128,0,0,0,0,0,0,0,"The Eye of Hellion"
19129,0,0,0,0,0,0,0,"The Eye of Hellion"
//
50000,0,0,0,0,0,0,0,"Pirate Dagger materials"
50001,0,0,0,0,0,0,0,"Weather Beaten Old Man"
50002,0,0,0,0,0,0,0,"Lost Treasure?"
50003,0,0,0,0,0,0,0,"Lost Treasure?"
50004,0,0,0,0,0,0,0,"The Old Man's Treasure"
50005,0,0,0,0,0,0,0,"The Old Man's Treasure"
50006,0,0,0,0,0,0,0,"The Old Man's Treasure"
50007,0,0,0,0,0,0,0,"The Old Man's Treasure"
50008,0,0,0,0,0,0,0,"The Old Man's Treasure"
50009,0,0,0,0,0,0,0,"The Old Man's Treasure"
50010,0,0,0,0,0,0,0,"A special lock pick"
50011,0,0,0,0,0,0,0,"The special lock pick"
50012,0,0,0,0,0,0,0,"Use the lock pick"
50013,0,0,0,0,0,0,0,"Broken lock pick"
50015,0,0,0,0,0,0,0,"The empty treasure box"
50016,0,0,0,0,0,0,0,"The empty treasure box"
50017,0,0,0,0,0,0,0,"The empty treasure box"
50018,0,0,0,0,0,0,0,"The empty treasure box"
50019,0,0,0,0,0,0,0,"The empty treasure box"
50020,0,0,0,0,0,0,0,"The empty treasure box"
50021,0,0,0,0,0,0,0,"J Roger"
50022,0,0,0,0,0,0,0,"J Roger's key materials"
50023,0,0,0,0,0,0,0,"Conversation with J Roger"
50024,0,0,0,0,0,0,0,"Bury the treasure"
50025,0,0,0,0,0,0,0,"Bury the treasure"
50026,0,0,0,0,0,0,0,"Bury the treasure"
50027,0,0,0,0,0,0,0,"Buried treasure"
50028,0,0,0,0,0,0,0,"Stolen treasure!"
50029,0,0,0,0,0,0,0,"A Pirate's Spirit!"
//
//60000,0,0,0,0,0,0,0,"60000"
60001,0,0,0,0,0,0,0,"Monster Extermination"
60002,0,0,0,0,0,0,0,"Monster Extermination"
60003,0,0,0,0,0,0,0,"Monster Extermination"
60004,0,0,0,0,0,0,0,"Monster Extermination"
60005,0,0,0,0,0,0,0,"Monster Extermination"
60006,0,0,0,0,0,0,0,"Monster Extermination"
60007,0,0,0,0,0,0,0,"Endless Tower Effect"
60008,0,0,0,0,0,0,0,"Endless Tower Time Limit"
60009,0,0,0,0,0,0,0,"Orc Hero"
60010,0,0,0,0,0,0,0,"Derik Ver's Request"
60011,0,0,0,0,0,0,0,"Investigation of Byalan"
60012,0,0,0,0,0,0,0,"Investigation of Abyss"
60013,0,0,0,0,0,0,0,"Monster Investigation"
60014,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60015,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60016,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60017,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60018,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60019,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60020,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60021,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60022,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60023,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60024,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60025,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60026,0,0,0,0,0,0,0,"Continuing the Investigation"
60027,0,0,0,0,0,0,0,"Investigating Aldebaran"
60028,0,0,0,0,0,0,0,"Monster Investigation"
60029,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60030,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60031,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60032,0,0,0,0,0,0,0,"Lutie Field Monster Investigation"
60033,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60034,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60035,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60036,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60037,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60038,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60039,0,0,0,0,0,0,0,"Investigation of Glastheim"
60040,0,0,0,0,0,0,0,"Investigation of Glastheim"
60041,0,0,0,0,0,0,0,"Monster Investigation"
60042,0,0,0,0,0,0,0,"Investigation of Glastheim"
60043,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60044,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60045,0,0,0,0,0,0,0,"Investigation of Glastheim"
60046,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60047,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60048,0,0,0,0,0,0,0,"Investigation of Glastheim"
60049,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60050,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60051,0,0,0,0,0,0,0,"Investigation of Glastheim"
60052,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60053,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60054,0,0,0,0,0,0,0,"Investigation of Glastheim"
60055,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60056,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60057,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60058,0,0,0,0,0,0,0,"Derik Ver's Brother"
60059,0,0,0,0,0,0,0,"A history lesson"
60060,0,0,0,0,0,0,0,"The Crown of Deceit"
60061,0,0,0,0,0,0,0,"A magic solvent"
60062,0,0,0,0,0,0,0,"Rendering the crown Inert"
60101,0,1019,50,0,0,0,0,"Hunting Peco Pecos"
60102,0,1019,100,0,0,0,0,"Hunting Peco Pecos"
60103,0,1019,150,0,0,0,0,"Hunting Peco Pecos"
60104,0,1127,50,0,0,0,0,"Hunting Hodes"
60105,0,1127,100,0,0,0,0,"Hunting Hodes"
60106,0,1127,150,0,0,0,0,"Hunting Hodes"
60107,0,1007,50,0,0,0,0,"Hunting Fabres"
60108,0,1007,100,0,0,0,0,"Hunting Fabres"
60109,0,1007,150,0,0,0,0,"Hunting Fabres"
60110,0,1008,50,0,0,0,0,"Hunting Pupa"
60111,0,1008,100,0,0,0,0,"Hunting Pupa"
60112,0,1008,150,0,0,0,0,"Hunting Pupa"
60113,0,1104,50,0,0,0,0,"Hunting Cocos"
60114,0,1104,100,0,0,0,0,"Hunting Cocos"
60115,0,1104,150,0,0,0,0,"Hunting Cocos"
60116,0,1103,50,0,0,0,0,"Hunting Caramels"
60117,0,1103,100,0,0,0,0,"Hunting Caramels"
60118,0,1103,150,0,0,0,0,"Hunting Caramels"
60119,0,1271,50,0,0,0,0,"Hunting Alligators"
60120,0,1271,100,0,0,0,0,"Hunting Alligators"
60121,0,1271,150,0,0,0,0,"Hunting Alligators"
60122,0,1018,50,0,0,0,0,"Hunting Creamys"
60123,0,1018,100,0,0,0,0,"Hunting Creamys"
60124,0,1018,150,0,0,0,0,"Hunting Creamys"
60125,0,1378,50,0,0,0,0,"Hunting Demon Pungus"
60126,0,1378,100,0,0,0,0,"Hunting Demon Pungus"
60127,0,1378,150,0,0,0,0,"Hunting Demon Pungus"
60128,0,1110,50,0,0,0,0,"Hunting Dokebi"
60129,0,1110,100,0,0,0,0,"Hunting Dokebi"
60130,0,1110,150,0,0,0,0,"Hunting Dokebi"
60131,0,1493,50,0,0,0,0,"Hunting Dryads"
60132,0,1493,100,0,0,0,0,"Hunting Dryads"
60133,0,1493,150,0,0,0,0,"Hunting Dryads"
60134,0,1119,50,0,0,0,0,"Hunting Frilldora"
60135,0,1119,100,0,0,0,0,"Hunting Frilldora"
60136,0,1119,150,0,0,0,0,"Hunting Frilldora"
60137,0,1372,50,0,0,0,0,"Hunting Goats"
60138,0,1372,100,0,0,0,0,"Hunting Goats"
60139,0,1372,150,0,0,0,0,"Hunting Goats"
60140,0,1040,50,0,0,0,0,"Hunting Golems"
60141,0,1040,100,0,0,0,0,"Hunting Golems"
60142,0,1040,150,0,0,0,0,"Hunting Golems"
60143,0,1586,50,0,0,0,0,"Hunting Leaf Cats"
60144,0,1586,100,0,0,0,0,"Hunting Leaf Cats"
60145,0,1586,150,0,0,0,0,"Hunting Leaf Cats"
60146,0,1076,50,0,0,0,0,"Hunting Skeletons"
60147,0,1076,100,0,0,0,0,"Hunting Skeletons"
60148,0,1076,150,0,0,0,0,"Hunting Skeletons"
60149,0,1026,50,0,0,0,0,"Hunting Munaks"
60150,0,1026,100,0,0,0,0,"Hunting Munaks"
60151,0,1026,150,0,0,0,0,"Hunting Munaks"
60152,0,1170,50,0,0,0,0,"Hunting Sohees"
60153,0,1170,100,0,0,0,0,"Hunting Sohees"
60154,0,1170,150,0,0,0,0,"Hunting Sohees"
60155,0,1403,50,0,0,0,0,"Hunting Firelock Soldiers"
60156,0,1403,100,0,0,0,0,"Hunting Firelock Soldiers"
60157,0,1403,150,0,0,0,0,"Hunting Firelock Soldiers"
60158,0,1405,50,0,0,0,0,"Hunting Tengus"
60159,0,1405,100,0,0,0,0,"Hunting Tengus"
60160,0,1405,150,0,0,0,0,"Hunting Tengus"
60161,0,1675,25,0,0,0,0,"Hunting Venatu"
60162,0,1675,50,0,0,0,0,"Hunting Venatu"
60163,0,1675,75,0,0,0,0,"Hunting Venatu"
60164,0,1668,50,0,0,0,0,"Hunting Archdam"
60165,0,1668,100,0,0,0,0,"Hunting Archdam"
60166,0,1668,150,0,0,0,0,"Hunting Archdam"
60167,0,1776,50,0,0,0,0,"Hunting Siromas"
60168,0,1776,100,0,0,0,0,"Hunting Siromas"
60169,0,1776,150,0,0,0,0,"Hunting Siroma"
60170,0,1777,50,0,0,0,0,"Hunting Ice Titans"
60171,0,1777,100,0,0,0,0,"Hunting Ice Titans"
60172,0,1777,150,0,0,0,0,"Hunting Ice Titans"
60173,0,1506,50,0,0,0,0,"Hunting Disguises"
60174,0,1506,100,0,0,0,0,"Hunting Disguises"
60175,0,1506,150,0,0,0,0,"Hunting Disguises"
60176,0,1505,50,0,0,0,0,"Hunting Loli Ruri"
60177,0,1505,100,0,0,0,0,"Hunting Loli Ruri"
60178,0,1505,150,0,0,0,0,"Hunting Loli Ruri"
60179,0,1139,50,0,0,0,0,"Hunting Mantis"
60180,0,1139,100,0,0,0,0,"Hunting Mantis"
60181,0,1139,150,0,0,0,0,"Hunting Mantis"
60182,0,1514,50,0,0,0,0,"Hunting Dancing Dragons"
60183,0,1514,100,0,0,0,0,"Hunting Dancing Dragons"
60184,0,1514,150,0,0,0,0,"Hunting Dancing Dragons"
60185,0,1870,20,0,0,0,0,"Hunting Necromancers"
60186,0,1870,40,0,0,0,0,"Hunting Necromancers"
