//
// Structure of Database:
// GroupID,ItemID,Rate
//
// Cookie Bag
IG_CardAlbum_Weapon,4111,1	// Strouf Card
IG_CardAlbum_Weapon,4115,1	// Hunter Fly Card
IG_CardAlbum_Weapon,4117,1	// Sidewinder Card
IG_CardAlbum_Weapon,4118,1	// Earth Petite Card
IG_CardAlbum_Weapon,4125,1	// Deviace Card
IG_CardAlbum_Weapon,4126,1	// Minorous Card
IG_CardAlbum_Weapon,4130,1	// Scorpion King Card
IG_CardAlbum_Weapon,4140,1	// Abysmal Knight Card
IG_CardAlbum_Weapon,4153,1	// Crab Card
IG_CardAlbum_Weapon,4155,1	// Goblin Leader Card
IG_CardAlbum_Weapon,4156,1	// Goblin Steamrider Card
IG_CardAlbum_Weapon,4157,1	// Goblin Archer Card
IG_CardAlbum_Weapon,4163,1	// Gryphon Card
IG_CardAlbum_Weapon,4165,1	// Gig Card
IG_CardAlbum_Weapon,4167,1	// Nereid Card
IG_CardAlbum_Weapon,4171,1	// Dark Priest Card
IG_CardAlbum_Weapon,4172,1	// The Paper Card
IG_CardAlbum_Weapon,4176,1	// Dullahan Card
IG_CardAlbum_Weapon,4180,1	// Driller Card
IG_CardAlbum_Weapon,4182,1	// Diabolic Card
IG_CardAlbum_Weapon,4184,1	// Lava Golem Card
IG_CardAlbum_Weapon,4192,1	// Rotar Zairo Card
IG_CardAlbum_Weapon,4202,1	// Mao Guai Card
IG_CardAlbum_Weapon,4203,1	// Mutant Dragonoid Card
IG_CardAlbum_Weapon,4214,1	// Bloody Murderer Card
IG_CardAlbum_Weapon,4225,1	// Stone Shooter Card
IG_CardAlbum_Weapon,4246,1	// Assaulter Card
IG_CardAlbum_Weapon,4247,1	// Aster Card
IG_CardAlbum_Weapon,4251,1	// Elder Card
IG_CardAlbum_Weapon,4255,1	// Orc Lady Card
IG_CardAlbum_Weapon,4268,1	// Injustice Card
IG_CardAlbum_Weapon,4273,1	// Shell Fish Card
IG_CardAlbum_Weapon,4274,1	// Zombie Master Card
IG_CardAlbum_Weapon,4281,1	// Zipper Bear Card
IG_CardAlbum_Weapon,4284,1	// Chepet Card
IG_CardAlbum_Weapon,4289,1	// Caterpillar Card
IG_CardAlbum_Weapon,4291,1	// Kobold Leader Card
IG_CardAlbum_Weapon,4292,1	// Kobold Archer Card
IG_CardAlbum_Weapon,4297,1	// Cruiser Card
IG_CardAlbum_Weapon,4307,1	// Beetle King Card
IG_CardAlbum_Weapon,4308,1	// Tri Joint Card
IG_CardAlbum_Weapon,4310,1	// Panzer Goblin Card
IG_CardAlbum_Weapon,4312,1	// Seal Card
IG_CardAlbum_Weapon,4316,1	// False Angel Card
IG_CardAlbum_Weapon,4317,1	// Mobster Card
IG_CardAlbum_Weapon,4320,1	// Bloody Knight Card
IG_CardAlbum_Weapon,4323,1	// Hatii Babe Card
IG_CardAlbum_Weapon,4329,1	// Phendark Card
IG_CardAlbum_Weapon,4335,1	// Pitman Card
IG_CardAlbum_Weapon,4341,1	// Metaling Card
IG_CardAlbum_Weapon,4345,1	// Hill Wind Card
IG_CardAlbum_Weapon,4350,1	// Laurell Weinder Card
IG_CardAlbum_Weapon,4360,1	// Eremes Guile Card
IG_CardAlbum_Weapon,4362,1	// Howard Alt-Eisen Card
IG_CardAlbum_Weapon,4368,1	// Cecil Damon Card
IG_CardAlbum_Weapon,4380,1	// Red Ferus Card
IG_CardAlbum_Weapon,4388,1	// Death Word Card
IG_CardAlbum_Weapon,4390,1	// Breeze Card
IG_CardAlbum_Weapon,4394,1	// Lady Solace Card
IG_CardAlbum_Weapon,4395,1	// Maero of Thanatos Card
IG_CardAlbum_Weapon,4398,1	// Dolor of Thanatos Card
IG_CardAlbum_Weapon,4406,1	// Skeggiold Card
IG_CardAlbum_Weapon,4421,1	// Drosera Card
IG_CardAlbum_Weapon,4427,1	// Sword Guardian Card
IG_CardAlbum_Weapon,4428,1	// Bow Guardian Card
IG_CardAlbum_Weapon,4440,1	// Necromancer Card
IG_CardAlbum_Weapon,4452,1	// Centipede Larva Card
IG_CardAlbum_Weapon,4453,1	// Hillsrion Card
// Garment Card Album
IG_CardAlbum_Garment,4015,32	// Condor Card
IG_CardAlbum_Garment,4056,32	// Dustiness Card
IG_CardAlbum_Garment,4071,32	// Orc Zombie Card
IG_CardAlbum_Garment,4081,32	// Hode Card
IG_CardAlbum_Garment,4088,32	// Frilldora Card
IG_CardAlbum_Garment,4095,32	// Marse Card
IG_CardAlbum_Garment,4102,32	// Whisper Card
IG_CardAlbum_Garment,4108,32	// Myst Card
IG_CardAlbum_Garment,4109,32	// Jakk Card
IG_CardAlbum_Garment,4113,32	// Marionette Card
IG_CardAlbum_Garment,4116,32	// Isis Card
IG_CardAlbum_Garment,4129,32	// Bapho Jr. Card
IG_CardAlbum_Garment,4133,32	// Raydric Card
IG_CardAlbum_Garment,4159,32	// Nine Tail Card
IG_CardAlbum_Garment,4174,1	// Deviling Card
IG_CardAlbum_Garment,4178,32	// Dragon Tail Card
IG_CardAlbum_Garment,4179,32	// Dragon Fly Card
IG_CardAlbum_Garment,4183,1	// Vagabond Wolf Card
IG_CardAlbum_Garment,4197,1	// Mastering Card
IG_CardAlbum_Garment,4210,1	// Wanderer Card
IG_CardAlbum_Garment,4211,1	// Vocal Card
IG_CardAlbum_Garment,4266,32	// Eclipse Card
IG_CardAlbum_Garment,4285,32	// Choco Card
IG_CardAlbum_Garment,4287,32	// Kapha Card
IG_CardAlbum_Garment,4303,32	// Giant Whisper Card
IG_CardAlbum_Garment,4306,1	// Toad Card
IG_CardAlbum_Garment,4313,32	// Punk Card
IG_CardAlbum_Garment,4325,32	// Harpy Card
IG_CardAlbum_Garment,4328,32	// Yao Jun Card
IG_CardAlbum_Garment,4334,32	// Noxious Card
IG_CardAlbum_Garment,4351,1	// Kavach Icarus Card
IG_CardAlbum_Garment,4373,32	// Green Maiden Card
IG_CardAlbum_Garment,4375,32	// Orc Baby Card
IG_CardAlbum_Garment,4402,32	// Aliot Card
IG_CardAlbum_Garment,4422,32	// Roween Card
IG_CardAlbum_Garment,4429,32	// Salamander Card
IG_CardAlbum_Garment,4431,32	// Kasa Card
IG_CardAlbum_Garment,4432,33	// Magmaring Card
// Flamel Card
IG_Flamel_Card,545,1		// Condensed Red Potion
IG_Flamel_Card,546,1		// Condensed Yellow Potion
IG_Flamel_Card,547,1		// Condensed White Potion
//Candy Holder
IG_Candy_Holder,518,10 //Honey
IG_Candy_Holder,529,20	//Candy
IG_Candy_Holder,538,15	//Well_Baked_Cookie
IG_Candy_Holder,539,10	//Piece_Of_Cake
IG_Candy_Holder,580,20	//Bread
IG_Candy_Holder,603,1	//Old_Blue_Box
IG_Candy_Holder,607,1	//Yggdrasilberry
IG_Candy_Holder,616,1	//Old_Card_Album
IG_Candy_Holder,617,1	//Old_Violet_Box
IG_Candy_Holder,641,1	//Contracts_In_Shadow
IG_Candy_Holder,7460,10	//Niflheim_Ticket
IG_Candy_Holder,11550,5	//Pumpkin_Cake
IG_Candy_Holder,12192,5	//Pumpkin_Pie
//Lucky Bag
IG_Lucky_Bag,12018,8	//Fire_Cracker
IG_Lucky_Bag,663,6	//Korea_Rice_Cake
IG_Lucky_Bag,668,2	//Handsei
IG_Lucky_Bag,7647,3	//Taiwan_Luk_Coin
IG_Lucky_Bag,7649,1	//Big_Luk_Bookmark
//Holy Egg 2
IG_Holy_Egg_2,984,4	//Oridecon
IG_Holy_Egg_2,985,10	//Elunium
IG_Holy_Egg_2,547,30	//White_Slim_Potion
IG_Holy_Egg_2,505,30	//Blue_Potion
IG_Holy_Egg_2,607,3	//Yggdrasilberry
IG_Holy_Egg_2,608,2	//Seed_Of_Yggdrasil
IG_Holy_Egg_2,610,15	//Leaf_Of_Yggdrasil
IG_Holy_Egg_2,616,5	//Old_Card_Album
IG_Holy_Egg_2,5198,1	//Drooping_Bunny
